Date,City,Humidity,AcresBurned
20200128,San Marino,3.41,94.46
20200128,San Mateo,30.2,84.33
20200128,San Pablo,15.3,39.42
20200128,San Rafael,35.44,75.82
20200128,San Ramon,40.43,67.93
20200128,Sand City,12.06,38.5
20200128,Sanger,31.32,62.5
20200128,Santa Ana,54.29,54.04
20200128,Santa Barbara,9.37,99.72
20200128,Santa Clara,34.96,120.93
20200128,Santa Clarita,35.93,67.58
20200128,Santa Cruz,56.92,110.35
20200128,Santa Fe Springs,4.43,81.18
20200128,Santa Maria,43.63,56.5
20200128,Santa Monica,8.59,81.28
20200128,Santa Paula,30.28,70.42
20200128,Santa Rosa,44.5,55.49
20200128,Santee,2.8,89.57
20200128,Saratoga,42.27,114.58
20200128,Sausalito,22.34,109.59
20200128,Scotts Valley,16.18,46.33
20200128,Seal Beach,34.65,82.58
20200128,Seaside,18.15,104.7
20200128,Sebastopol,54.31,41.99
20200128,Selma,25.06,84.63
20200128,Shafter,55.03,53.58
20200128,Shasta Lake,27.31,119.57
20200128,Sierra Madre,25.03,74.74
20200128,Signal Hill,55.3,110.0
20200128,Simi Valley,29.57,68.56
20200128,Solana Beach,44.3,112.49
20200128,Soledad,15.86,89.17
20200128,Solvang,30.95,124.07
20200128,Sonoma,2.16,62.75
20200128,Sonora,29.32,108.42
20200128,South El Monte,20.19,90.63
20200128,South Gate,24.5,73.59
20200128,South Lake Tahoe,28.4,30.29
20200128,South Pasadena,34.09,71.81
20200128,South San Francisco,52.16,96.56
20200128,Stanton,37.22,97.28
20200128,Stockton,13.68,128.09
20200128,Suisun City,39.33,101.26
20200128,Sunnyvale,14.8,69.25
20200128,Susanville,56.17,45.47
20200128,Sutter Creek,18.78,49.88
20200128,Taft,24.4,81.31
20200128,Tehachapi,40.16,88.51
20200128,Tehama,12.38,49.36
20200128,Temecula,14.24,113.2
20200128,Temple City,57.12,44.93
20200128,Thousand Oaks,59.43,56.88
20200128,Tiburon,0.26,62.51
20200128,Torrance,41.63,95.07
20200128,Tracy,48.63,127.91
20200128,Trinidad,15.55,33.21
20200128,Truckee,26.34,73.38
20200128,Tulare,11.38,114.19
20200128,Tulelake,22.06,79.19
20200128,Turlock,2.12,38.48
20200128,Tustin,19.45,94.82
20200128,Twentynine Palms,39.32,95.09
20200128,Ukiah,29.26,92.53
20200128,Union City,46.7,116.08
20200128,Upland,7.55,109.78
20200128,Vacaville,24.94,126.49
20200128,Vallejo,21.02,67.43
20200128,Ventura,27.8,100.26
20200128,Vernon,40.13,85.8
20200128,Victorville,40.61,113.49
20200128,Villa Park,1.22,92.08
20200128,Visalia,52.47,121.53
20200128,Vista,27.72,115.95
20200128,Walnut,53.17,91.65
20200128,Walnut Creek,54.49,78.43
20200128,Wasco,40.94,78.84
20200128,Waterford,27.7,89.04
20200128,Watsonville,40.67,71.12
20200128,Weed,28.95,95.14
20200128,West Covina,57.39,66.98
20200128,West Hollywood,8.15,83.25
20200128,West Sacramento,41.19,96.35
20200128,Westlake Village,22.86,63.4
20200128,Westminster,43.41,121.16
20200128,Westmorland,26.64,59.65
20200128,Wheatland,56.4,125.54
20200128,Whittier,21.25,76.5
20200128,Wildomar,53.53,84.77
20200128,Williams,0.29,42.05
20200128,Willits,16.11,91.7
20200128,Willows,57.83,35.05
20200128,Windsor,22.2,99.36
20200128,Winters,27.39,102.27
20200128,Woodlake,36.31,75.7
20200128,Woodland,59.32,69.74
20200128,Woodside,0.19,41.75
20200128,Yorba Linda,28.14,125.55
20200128,Yountville,7.35,51.92
20200128,Yreka,36.5,89.68
20200128,Yuba City,26.87,40.88
20200128,Yucaipa,34.76,46.79
20200128,Yucca Valley,49.05,86.04
20200129,Adelanto,38.01,117.41
20200129,Agoura Hills,37.94,108.37
20200129,Alameda,55.3,96.88
20200129,Albany,55.62,48.53
20200129,Alhambra,38.08,88.86
20200129,Aliso Viejo,27.22,90.08
20200129,Alturas,36.81,109.03
20200129,Amador City,22.99,46.18
20200129,American Canyon,51.72,121.8
20200129,Anaheim,47.03,94.1
20200129,Anderson,28.21,113.66
20200129,Angels Camp,13.18,60.8
20200129,Antioch,55.14,116.68
20200129,Apple Valley,18.97,87.01
20200129,Arcadia,2.15,116.43
20200129,Arcata,3.02,95.78
20200129,Arroyo Grande,6.09,111.33
20200129,Artesia,8.74,49.68
20200129,Arvin,37.85,117.66
20200129,Atascadero,57.65,49.44
20200129,Atherton,51.32,119.48
20200129,Atwater,7.31,31.44
20200129,Auburn,45.96,67.56
20200129,Avalon,56.6,78.74
20200129,Avenal,3.27,95.87
20200129,Azusa,36.45,32.54
20200129,Bakersfield,34.37,55.99
20200129,Baldwin Park,11.97,89.19
20200129,Banning,15.03,126.28
20200129,Barstow,52.08,32.62
20200129,Beaumont,41.85,127.06
20200129,Bell,39.28,120.7
20200129,Bell Gardens,27.67,63.31
20200129,Bellflower,59.97,108.74
20200129,Belmont,29.53,121.69
20200129,Belvedere,7.7,44.62
20200129,Benicia,27.01,53.88
20200129,Berkeley,45.89,41.16
20200129,Beverly Hills,36.46,105.14
20200129,Big Bear Lake,16.78,84.29
20200129,Biggs,27.07,125.74
20200129,Bishop,14.31,71.36
20200129,Blue Lake,55.08,55.35
20200129,Blythe,54.79,102.59
20200129,Bradbury,29.65,102.74
20200129,Brawley,21.6,55.69
20200129,Brea,56.42,104.53
20200129,Brentwood,17.68,37.15
20200129,Brisbane,35.56,64.46
20200129,Buellton,17.47,68.49
20200129,Buena Park,46.37,81.5
20200129,Burbank,7.12,92.07
20200129,Burlingame,32.2,69.48
20200129,Calabasas,19.22,52.32
20200129,Calexico,4.73,98.45
20200129,California City,51.99,33.3
20200129,Calimesa,41.88,47.79
20200129,Calipatria,57.58,57.61
20200129,Calistoga,4.26,63.84
20200129,Camarillo,11.4,122.45
20200129,Campbell,31.96,127.81
20200129,Canyon Lake,45.96,32.57
20200129,Capitola,32.72,83.71
20200129,Carlsbad,43.85,87.19
20200129,CarmelbytheSea,12.15,118.54
20200129,Carpinteria,57.05,108.46
20200129,Carson,13.63,100.4
20200129,Cathedral City,16.59,119.91
20200129,Ceres,43.86,79.96
20200129,Cerritos,39.84,92.95
20200129,Chico,50.65,127.35
20200129,Chino,42.96,76.66
20200129,Chino Hills,8.41,84.09
20200129,Chowchilla,3.07,126.79
20200129,Chula Vista,12.91,59.25
20200129,Citrus Heights,46.43,87.41
20200129,Claremont,10.47,125.33
20200129,Clayton,18.6,75.04
20200129,Clearlake,58.05,115.02
20200129,Cloverdale,55.83,64.46
20200129,Clovis,18.09,95.19
20200129,Coachella,36.48,47.23
20200129,Coalinga,29.97,116.53
20200129,Colfax,3.36,55.94
20200129,Colma,48.61,96.08
20200129,Colton,34.34,102.68
20200129,Colusa,36.15,61.39
20200129,Commerce,52.7,53.87
20200129,Compton,24.52,81.82
20200129,Concord,4.21,79.81
20200129,Corcoran,59.03,126.29
20200129,Corning,30.28,111.29
20200129,Corona,36.39,110.39
20200129,Coronado,53.69,122.64
20200129,Corte Madera,9.12,86.78
20200129,Costa Mesa,23.69,62.73
20200129,Cotati,31.23,49.12
20200129,Covina,48.54,117.01
20200129,Crescent City,53.18,30.64
20200129,Cudahy,11.75,102.15
20200129,Culver City,16.3,81.03
20200129,Cupertino,58.08,101.83
20200129,Cypress,26.51,118.39
20200129,Daly City,39.46,44.16
20200129,Dana Point,14.45,71.33
20200129,Danville,7.3,76.01
20200129,Davis,45.15,49.92
20200129,Del Mar,23.76,34.87
20200129,Del Rey Oaks,19.47,99.2
20200129,Delano,36.94,58.36
20200129,Desert Hot Springs,26.31,95.49
20200129,Diamond Bar,2.33,71.41
20200129,Dinuba,50.65,114.01
20200129,Dixon,29.36,67.08
20200129,Dorris,19.24,120.88
20200129,Dos Palos,22.13,113.75
20200129,Downey,55.13,79.64
20200129,Duarte,10.66,98.95
20200129,Dublin,29.13,88.29
20200129,Dunsmuir,12.79,39.63
20200129,East Palo Alto,19.67,106.32
20200129,Eastvale,53.97,75.42
20200129,El Cajon,51.19,34.56
20200129,El Centro,21.63,113.09
20200129,El Cerrito,25.14,106.72
20200129,El Monte,24.85,89.1
20200129,El Segundo,32.11,114.73
20200129,Elk Grove,28.51,85.79
20200129,Emeryville,4.64,34.16
20200129,Encinitas,54.38,54.51
20200129,Escalon,31.99,114.23
20200129,Escondido,37.84,47.92
20200129,Etna,53.95,61.8
20200129,Eureka,33.69,112.63
20200129,Exeter,29.43,73.15
20200129,Fairfax,24.11,89.63
20200129,Fairfield,45.39,53.02
20200129,Farmersville,58.08,60.9
20200129,Ferndale,44.57,71.83
20200129,Fillmore,57.77,90.17
20200129,Firebaugh,59.76,84.48
20200129,Folsom,20.23,100.61
20200129,Fontana,49.57,74.77
20200129,Fort Bragg,35.05,35.45
20200129,Fort Jones,55.58,70.6
20200129,Fortuna,28.38,100.93
20200129,Foster City,17.28,124.83
20200129,Fountain Valley,39.21,32.19
20200129,Fowler,27.78,66.67
20200129,Fremont,30.25,62.5
20200129,Fresno,25.48,57.81
20200129,Fullerton,22.33,60.65
20200129,Galt,53.78,57.99
20200129,Garden Grove,47.12,100.18
20200129,Gardena,31.13,125.65
20200129,Gilroy,4.09,63.33
20200129,Glendale,24.27,78.23
20200129,Glendora,16.09,112.11
20200129,Goleta,57.21,117.2
20200129,Gonzales,7.9,70.17
20200129,Grand Terrace,4.8,109.14
20200129,Grass Valley,7.56,41.72
20200129,Greenfield,16.09,102.98
20200129,Gridley,44.6,42.69
20200129,Grover Beach,56.19,32.36
20200129,Guadalupe,52.17,62.16
20200129,Gustine,49.26,107.25
20200129,Half Moon Bay,51.92,68.83
20200129,Hanford,51.82,49.61
20200129,Hawaiian Gardens,42.93,70.72
20200129,Hawthorne,15.25,56.03
20200129,Hayward,7.19,127.13
20200129,Healdsburg,34.8,91.62
20200129,Hemet,17.96,86.97
20200129,Hercules,13.95,99.49
20200129,Hermosa Beach,54.54,111.68
20200129,Hesperia,52.94,123.08
20200129,Hidden Hills,29.61,38.16
20200129,Highland,11.54,33.71
20200129,Hillsborough,4.04,45.03
20200129,Hollister,33.73,59.34
20200129,Holtville,25.16,40.53
20200129,Hughson,46.08,52.99
20200129,Huntington Beach,18.85,77.33
20200129,Huntington Park,49.74,56.96
20200129,Huron,24.85,67.14
20200129,Imperial,51.53,112.52
20200129,Imperial Beach,19.12,128.92
20200129,Indian Wells,2.96,60.08
20200129,Indio,32.82,108.78
20200129,City of Industry,57.67,113.37
20200129,Inglewood,39.63,94.5
20200129,Ione,32.56,83.48
20200129,Irvine,42.3,67.5
20200129,Irwindale,36.77,76.97
20200129,Isleton,35.65,109.49
20200129,Jackson,38.31,36.57
20200129,Jurupa Valley,47.33,71.22
20200129,Kerman,6.8,108.97
20200129,King City,8.32,63.33
20200129,Kingsburg,28.12,54.42
20200129,La Ca�ada Flintridge,43.49,111.31
20200129,La Habra,31.35,89.27
20200129,La Habra Heights,17.67,59.22
20200129,La Mesa,27.04,38.97
20200129,La Mirada,6.49,31.52
20200129,La Palma,44.13,116.99
20200129,La Puente,46.72,121.17
20200129,La Quinta,29.1,85.28
20200129,La Verne,57.31,78.46
20200129,Lafayette,52.05,84.83
20200129,Laguna Beach,31.62,99.19
20200129,Laguna Hills,49.29,95.0
20200129,Laguna Niguel,41.42,108.49
20200129,Laguna Woods,55.32,125.21
20200129,Lake Elsinore,54.32,41.74
20200129,Lake Forest,30.6,30.82
20200129,Lakeport,19.44,111.19
20200129,Lakewood,40.77,106.9
20200129,Lancaster,41.68,94.75
20200129,Larkspur,4.29,48.98
20200129,Lathrop,20.34,64.73
20200129,Lawndale,41.06,73.11
20200129,Lemon Grove,1.17,81.93
20200129,Lemoore,33.51,70.36
20200129,Lincoln,50.67,118.28
20200129,Lindsay,9.42,112.75
20200129,Live Oak,50.84,56.96
20200129,Livermore,50.7,66.98
20200129,Livingston,36.88,51.8
20200129,Lodi,34.71,120.4
20200129,Loma Linda,22.65,125.16
20200129,Lomita,49.52,86.82
20200129,Lompoc,9.53,64.57
20200129,Long Beach,41.92,118.95
20200129,Loomis,2.62,101.46
20200129,Los Alamitos,41.06,98.05
20200129,Los Altos,45.53,94.96
20200129,Los Altos Hills,21.94,68.78
20200129,Los Angeles,38.9,129.47
20200129,Los Banos,39.7,35.56
20200129,Los Gatos,44.9,123.53
20200129,Loyalton,11.55,61.11
20200129,Lynwood,10.55,84.95
20200129,Madera,32.51,75.44
20200129,Malibu,21.08,35.09
20200129,Mammoth Lakes,38.64,91.61
20200129,Manhattan Beach,12.28,39.91
20200129,Manteca,5.15,121.64
20200129,Maricopa,20.94,122.76
20200129,Marina,49.42,30.96
20200129,Martinez,28.25,45.09
20200129,Marysville,3.14,62.64
20200129,Maywood,5.22,98.08
20200129,McFarland,15.52,39.03
20200129,Mendota,27.64,73.01
20200129,Menifee,27.73,68.95
20200129,Menlo Park,29.4,112.64
20200129,Merced,15.96,123.13
20200129,Mill Valley,30.78,58.53
20200129,Millbrae,23.98,59.79
20200129,Milpitas,27.27,80.89
20200129,Mission Viejo,31.11,69.52
20200129,Modesto,44.28,105.17
20200129,Monrovia,33.4,84.02
20200129,Montague,38.54,72.12
20200129,Montclair,12.56,113.76
20200129,Monte Sereno,40.68,128.07
20200129,Montebello,25.98,89.72
20200129,Monterey,53.05,83.17
20200129,Monterey Park,22.36,128.01
20200129,Moorpark,6.09,109.58
20200129,Moraga,57.26,116.05
20200129,Moreno Valley,42.5,53.17
20200129,Morgan Hill,25.75,124.08
20200129,Morro Bay,57.87,81.44
20200129,Mount Shasta,11.1,61.31
20200129,Mountain View,0.03,80.51
20200129,Murrieta,15.73,91.74
20200129,Napa,5.75,84.16
20200129,National City,50.16,69.4
20200129,Needles,24.16,73.93
20200129,Nevada City,9.29,40.74
20200129,Newark,47.27,83.96
20200129,Newman,7.9,59.18
20200129,Newport Beach,27.78,39.33
20200129,Norco,55.94,85.97
20200129,Norwalk,11.48,35.36
20200129,Novato,47.75,36.98
20200129,Oakdale,52.9,31.01
20200129,Oakland,5.33,30.47
20200129,Oakley,31.17,84.23
20200129,Oceanside,41.31,36.25
20200129,Ojai,30.86,118.06
20200129,Ontario,21.11,109.46
20200129,Orange,31.23,121.17
20200129,Orange Cove,30.32,30.27
20200129,Orinda,26.45,66.45
20200129,Orland,5.51,36.73
20200129,Oroville,53.94,99.47
20200129,Oxnard,54.98,30.42
20200129,Pacific Grove,43.66,56.87
20200129,Pacifica,56.67,75.88
20200129,Palm Desert,48.64,47.1
20200129,Palm Springs,46.64,41.3
20200129,Palmdale,21.41,63.62
20200129,Palo Alto,32.66,56.64
20200129,Palos Verdes Estates,45.97,48.93
20200129,Paradise,22.06,48.57
20200129,Paramount,36.46,58.47
20200129,Parlier,10.81,58.46
20200129,Pasadena,10.93,87.9
20200129,Paso Robles,8.78,61.59
20200129,Patterson,30.76,102.65
20200129,Perris,28.15,61.72
20200129,Petaluma,36.62,108.38
20200129,Pico Rivera,44.33,118.35
20200129,Piedmont,1.91,105.18
20200129,Pinole,37.81,125.18
20200129,Pismo Beach,7.06,125.8
20200129,Pittsburg,4.71,52.82
20200129,Placentia,25.6,86.23
20200129,Placerville,47.96,86.38
20200129,Pleasant Hill,15.99,60.77
20200129,Pleasanton,6.3,72.91
20200129,Plymouth,32.69,38.22
20200129,Point Arena,42.64,95.23
20200129,Pomona,23.95,101.46
20200129,Port Hueneme,55.64,80.14
20200129,Porterville,16.99,51.02
20200129,Portola,51.61,33.27
20200129,Portola Valley,48.55,122.37
20200129,Poway,10.74,58.48
20200129,Rancho Cordova,5.49,87.49
20200129,Rancho Cucamonga,28.35,120.92
20200129,Rancho Mirage,23.83,40.83
20200129,Rancho Palos Verdes,54.85,107.35
20200129,Rancho Santa Margarita,10.81,125.56
20200129,Red Bluff,7.73,34.47
20200129,Redding,25.73,35.66
20200129,Redlands,26.29,109.95
20200129,Redondo Beach,38.3,103.95
20200129,Redwood City,25.13,35.23
20200129,Reedley,42.66,73.54
20200129,Rialto,6.59,37.52
20200129,Richmond,20.69,105.63
20200129,Ridgecrest,44.96,89.9
20200129,Rio Dell,14.05,121.25
20200129,Rio Vista,21.55,52.58
20200129,Ripon,15.33,90.83
20200129,Riverbank,11.64,48.82
20200129,Riverside,32.97,109.41
20200129,Rocklin,5.81,110.27
20200129,Rohnert Park,22.11,42.49
20200129,Rolling Hills,4.31,67.46
20200129,Rolling Hills Estates,38.98,126.14
20200129,Rosemead,54.69,126.49
20200129,Roseville,46.28,112.74
20200129,Ross,45.07,44.89
20200129,Sacramento,17.83,61.79
20200129,St. Helena,6.17,108.69
20200129,Salinas,24.42,115.18
20200129,San Anselmo,34.92,120.49
20200129,San Bernardino,55.25,98.42
20200129,San Bruno,3.9,64.88
20200129,San Carlos,10.5,35.18
20200129,San Clemente,23.39,51.55
20200129,San Diego,14.27,42.84
20200129,San Dimas,38.89,107.94
20200129,San Fernando,1.67,88.58
20200129,San Francisco,35.0,92.54
20200129,San Gabriel,17.52,116.48
20200129,San Jacinto,36.71,97.4
20200129,San Joaquin,47.08,58.34
20200129,San Jose,14.42,79.63
20200129,San Juan Bautista,47.54,128.62
20200129,San Juan Capistrano,11.2,35.14
20200129,San Leandro,20.4,123.35
20200129,San Luis Obispo,0.51,103.86
20200129,San Marcos,39.2,78.48
20200129,San Marino,14.8,118.32
20200129,San Mateo,2.43,35.51
20200129,San Pablo,29.43,107.4
20200129,San Rafael,17.82,61.37
20200129,San Ramon,43.54,31.68
20200129,Sand City,55.76,32.55
20200129,Sanger,48.83,94.73
20200129,Santa Ana,16.18,72.1
20200129,Santa Barbara,56.7,110.55
20200129,Santa Clara,52.7,83.19
20200129,Santa Clarita,18.18,71.62
20200129,Santa Cruz,37.36,84.73
20200129,Santa Fe Springs,15.1,73.97
20200129,Santa Maria,27.54,117.77
20200129,Santa Monica,7.61,82.34
20200129,Santa Paula,11.11,87.42
20200129,Santa Rosa,36.09,109.03
20200129,Santee,56.82,96.52
20200129,Saratoga,6.05,41.68
20200129,Sausalito,29.09,77.98
20200129,Scotts Valley,57.18,96.68
20200129,Seal Beach,8.34,103.97
20200129,Seaside,28.27,79.43
20200129,Sebastopol,33.62,56.12
20200129,Selma,53.66,54.54
20200129,Shafter,21.63,67.99
20200129,Shasta Lake,58.52,69.5
20200129,Sierra Madre,46.33,41.23
20200129,Signal Hill,45.85,64.48
20200129,Simi Valley,26.22,38.5
20200129,Solana Beach,27.83,58.8
20200129,Soledad,28.27,76.49
20200129,Solvang,16.43,111.07
20200129,Sonoma,17.25,39.72
20200129,Sonora,49.55,36.89
20200129,South El Monte,10.2,99.33
20200129,South Gate,7.25,116.63
20200129,South Lake Tahoe,34.25,34.99
20200129,South Pasadena,40.15,38.63
20200129,South San Francisco,1.89,96.73
20200129,Stanton,34.34,119.94
20200129,Stockton,20.23,88.5
20200129,Suisun City,45.28,60.66
20200129,Sunnyvale,10.66,44.43
20200129,Susanville,29.32,47.37
20200129,Sutter Creek,35.7,61.34
20200129,Taft,30.39,32.47
20200129,Tehachapi,40.86,57.78
20200129,Tehama,9.92,126.39
20200129,Temecula,12.78,42.13
20200129,Temple City,34.5,72.9
20200129,Thousand Oaks,48.55,54.87
20200129,Tiburon,56.58,75.57
20200129,Torrance,6.91,119.63
20200129,Tracy,58.14,97.32
20200129,Trinidad,21.38,101.65
20200129,Truckee,55.17,66.27
20200129,Tulare,54.34,124.98
20200129,Tulelake,1.09,104.14
20200129,Turlock,17.37,99.74
20200129,Tustin,17.62,114.52
20200129,Twentynine Palms,37.97,109.07
20200129,Ukiah,47.44,69.55
20200129,Union City,43.35,56.17
20200129,Upland,3.57,115.28
20200129,Vacaville,33.63,104.51
20200129,Vallejo,29.26,43.84
20200129,Ventura,19.31,100.91
20200129,Vernon,56.63,39.18
20200129,Victorville,54.03,65.14
20200129,Villa Park,24.41,67.01
20200129,Visalia,26.82,43.63
20200129,Vista,48.91,122.3
20200129,Walnut,51.98,117.2
20200129,Walnut Creek,0.8,107.55
20200129,Wasco,30.8,115.56
20200129,Waterford,15.83,67.9
20200129,Watsonville,15.61,121.78
20200129,Weed,6.58,49.15
20200129,West Covina,12.68,38.04
20200129,West Hollywood,23.92,76.8
20200129,West Sacramento,28.29,60.87
20200129,Westlake Village,4.32,80.3
20200129,Westminster,25.45,73.31
20200129,Westmorland,35.73,33.9
20200129,Wheatland,33.87,122.78
20200129,Whittier,46.87,109.37
20200129,Wildomar,17.63,53.44
20200129,Williams,37.19,69.66
20200129,Willits,24.32,34.21
20200129,Willows,30.91,55.05
20200129,Windsor,56.79,73.73
20200129,Winters,52.73,123.35
20200129,Woodlake,15.63,112.09
20200129,Woodland,2.78,73.74
20200129,Woodside,7.8,35.73
20200129,Yorba Linda,31.47,45.31
20200129,Yountville,45.78,127.45
20200129,Yreka,51.96,115.12
20200129,Yuba City,51.2,60.29
20200129,Yucaipa,38.64,59.15
20200129,Yucca Valley,47.2,89.34
20200130,Adelanto,39.84,118.5
20200130,Agoura Hills,43.82,102.09
20200130,Alameda,50.84,42.36
20200130,Albany,29.77,119.59
20200130,Alhambra,10.19,44.16
20200130,Aliso Viejo,42.39,53.34
20200130,Alturas,18.15,98.67
20200130,Amador City,53.39,105.84
20200130,American Canyon,30.46,65.49
20200130,Anaheim,45.44,119.02
20200130,Anderson,0.85,36.4
20200130,Angels Camp,26.93,125.36
20200130,Antioch,0.1,80.9
20200130,Apple Valley,31.16,78.52
20200130,Arcadia,11.69,88.42
20200130,Arcata,51.64,123.13
20200130,Arroyo Grande,7.23,66.15
20200130,Artesia,17.58,129.18
20200130,Arvin,33.95,46.63
20200130,Atascadero,2.88,78.55
20200130,Atherton,35.3,74.59
20200130,Atwater,9.98,95.29
20200130,Auburn,31.97,110.49
20200130,Avalon,41.99,128.33
20200130,Avenal,35.79,112.52
20200130,Azusa,25.7,104.16
20200130,Bakersfield,16.69,43.36
20200130,Baldwin Park,45.45,40.23
20200130,Banning,49.31,56.75
20200130,Barstow,40.41,128.79
20200130,Beaumont,22.23,107.11
20200130,Bell,42.22,111.42
20200130,Bell Gardens,3.82,88.83
20200130,Bellflower,55.75,87.67
20200130,Belmont,53.55,49.66
20200130,Belvedere,53.29,52.31
20200130,Benicia,16.59,127.32
20200130,Berkeley,34.16,104.66
20200130,Beverly Hills,21.58,34.8
20200130,Big Bear Lake,34.25,55.07
20200130,Biggs,34.39,32.09
20200130,Bishop,54.76,82.75
20200130,Blue Lake,1.54,113.98
20200130,Blythe,16.9,52.11
20200130,Bradbury,40.45,127.52
20200130,Brawley,38.87,97.37
20200130,Brea,51.35,75.89
20200130,Brentwood,33.83,58.91
20200130,Brisbane,46.87,76.77
20200130,Buellton,26.79,66.69
20200130,Buena Park,21.52,78.04
20200130,Burbank,32.75,84.42
20200130,Burlingame,47.01,119.06
20200130,Calabasas,51.71,53.32
20200130,Calexico,56.51,30.12
20200130,California City,34.37,73.66
20200130,Calimesa,42.84,92.53
20200130,Calipatria,32.46,90.92
20200130,Calistoga,8.84,92.81
20200130,Camarillo,33.66,59.19
20200130,Campbell,55.55,80.78
20200130,Canyon Lake,41.97,119.32
20200130,Capitola,0.25,69.66
20200130,Carlsbad,36.69,108.14
20200130,CarmelbytheSea,55.44,129.35
20200130,Carpinteria,45.51,95.77
20200130,Carson,46.55,84.39
20200130,Cathedral City,39.74,118.33
20200130,Ceres,9.53,105.3
20200130,Cerritos,13.48,56.26
20200130,Chico,40.15,78.02
20200130,Chino,15.66,57.46
20200130,Chino Hills,27.55,45.28
20200130,Chowchilla,45.19,74.22
20200130,Chula Vista,23.12,37.34
20200130,Citrus Heights,10.02,96.08
20200130,Claremont,54.28,56.05
20200130,Clayton,17.71,78.96
20200130,Clearlake,34.66,56.52
20200130,Cloverdale,49.57,108.05
20200130,Clovis,54.5,75.58
20200130,Coachella,54.38,67.27
20200130,Coalinga,59.85,64.94
20200130,Colfax,39.59,67.66
20200130,Colma,45.09,104.55
20200130,Colton,58.58,125.49
20200130,Colusa,50.73,104.53
20200130,Commerce,40.38,36.9
20200130,Compton,53.07,106.59
20200130,Concord,31.55,36.03
20200130,Corcoran,26.58,73.65
20200130,Corning,12.21,128.09
20200130,Corona,9.69,48.89
20200130,Coronado,16.6,126.18
20200130,Corte Madera,57.17,129.47
20200130,Costa Mesa,40.02,70.17
20200130,Cotati,49.76,58.88
20200130,Covina,50.0,100.13
20200130,Crescent City,41.43,110.14
20200130,Cudahy,37.93,96.98
20200130,Culver City,57.27,59.36
20200130,Cupertino,14.94,84.46
20200130,Cypress,17.36,105.76
20200130,Daly City,30.11,45.24
20200130,Dana Point,59.81,114.28
20200130,Danville,40.99,128.02
20200130,Davis,54.68,91.55
20200130,Del Mar,1.4,40.73
20200130,Del Rey Oaks,7.47,127.9
20200130,Delano,41.59,74.87
20200130,Desert Hot Springs,31.79,79.48
20200130,Diamond Bar,25.77,94.95
20200130,Dinuba,39.33,121.85
20200130,Dixon,24.61,30.19
20200130,Dorris,52.43,75.24
20200130,Dos Palos,59.71,59.34
20200130,Downey,25.21,73.8
20200130,Duarte,10.26,70.85
20200130,Dublin,47.19,36.05
20200130,Dunsmuir,21.5,85.72
20200130,East Palo Alto,19.54,56.63
20200130,Eastvale,8.29,114.56
20200130,El Cajon,52.4,76.57
20200130,El Centro,41.08,36.13
20200130,El Cerrito,40.18,56.37
20200130,El Monte,36.32,52.54
20200130,El Segundo,7.57,61.27
20200130,Elk Grove,38.32,89.33
20200130,Emeryville,54.72,111.72
20200130,Encinitas,9.12,39.32
20200130,Escalon,43.93,51.3
20200130,Escondido,32.73,70.9
20200130,Etna,48.47,38.25
20200130,Eureka,26.51,62.63
20200130,Exeter,30.3,64.66
20200130,Fairfax,58.77,70.77
20200130,Fairfield,53.0,104.6
20200130,Farmersville,15.43,94.18
20200130,Ferndale,10.32,82.39
20200130,Fillmore,59.76,38.52
20200130,Firebaugh,36.09,110.19
20200130,Folsom,4.81,96.75
20200130,Fontana,8.78,94.45
20200130,Fort Bragg,45.39,123.46
20200130,Fort Jones,33.93,93.1
20200130,Fortuna,37.12,95.89
20200130,Foster City,4.99,107.8
20200130,Fountain Valley,55.85,60.7
20200130,Fowler,27.88,94.4
20200130,Fremont,56.47,104.55
20200130,Fresno,59.94,122.38
20200130,Fullerton,13.09,30.95
20200130,Galt,41.95,125.19
20200130,Garden Grove,30.18,102.68
20200130,Gardena,52.0,45.17
20200130,Gilroy,30.39,97.62
20200130,Glendale,29.03,33.39
20200130,Glendora,27.65,108.52
20200130,Goleta,36.98,124.57
20200130,Gonzales,51.95,66.56
20200130,Grand Terrace,10.7,86.15
20200130,Grass Valley,47.77,111.74
20200130,Greenfield,48.46,57.25
20200130,Gridley,28.39,58.39
20200130,Grover Beach,47.38,38.43
20200130,Guadalupe,24.33,44.68
20200130,Gustine,12.2,64.71
20200130,Half Moon Bay,56.39,38.56
20200130,Hanford,40.4,114.02
20200130,Hawaiian Gardens,41.69,97.55
20200130,Hawthorne,38.69,74.63
20200130,Hayward,9.84,33.03
20200130,Healdsburg,54.54,46.46
20200130,Hemet,8.08,42.16
20200130,Hercules,33.64,39.77
20200130,Hermosa Beach,35.49,94.64
20200130,Hesperia,17.57,77.36
20200130,Hidden Hills,29.64,56.51
20200130,Highland,35.44,36.74
20200130,Hillsborough,44.18,113.31
20200130,Hollister,2.46,126.03
20200130,Holtville,12.04,91.2
20200130,Hughson,34.28,89.73
20200130,Huntington Beach,37.52,46.42
20200130,Huntington Park,10.08,126.01
20200130,Huron,8.4,106.29
20200130,Imperial,20.04,31.44
20200130,Imperial Beach,59.66,52.17
20200130,Indian Wells,44.09,65.64
20200130,Indio,46.81,47.2
20200130,City of Industry,57.74,88.46
20200130,Inglewood,52.83,77.15
20200130,Ione,23.49,51.25
20200130,Irvine,47.52,66.0
